Country;ISO3 Code;Datetime (UTC);Datetime (Local);Price (EUR/MWhe);Rotterdam_electricity_load [MW];Rotterdam_total_heat_demand [MW];Rotterdam_total_gas_demand [MW]
Netherlands;NLD;11/01/2023 18:59;11/01/2025 20:00;131.4;90.59449052;291.9734016;401.2150531
Netherlands;NLD;11/01/2023 19:59;11/01/2025 21:00;124.2;84.62786963;263.0943609;357.1323839
Netherlands;NLD;11/01/2023 20:59;11/01/2025 22:00;124.19;79.55295035;211.7022677;300.4278909
Netherlands;NLD;11/01/2023 21:59;11/01/2025 23:00;105.94;75.71085345;163.9739334;236.0248051
Netherlands;NLD;11/01/2023 22:59;12/01/2025 00:00;140.6;72.57493635;135.8740631;178.9809657
Netherlands;NLD;11/01/2023 23:59;12/01/2025 01:00;115;69.9716464;145.2241084;154.5018938
Netherlands;NLD;12/01/2023 00:59;12/01/2025 02:00;100;68.11044369;148.5563055;149.0158477
Netherlands;NLD;12/01/2023 01:59;12/01/2025 03:00;90;66.51256227;166.8087876;151.0907384
Netherlands;NLD;12/01/2023 02:59;12/01/2025 04:00;85;66.32105588;205.800466;158.2960229
Netherlands;NLD;12/01/2023 03:59;12/01/2025 05:00;89.9;67.06912771;273.7374976;178.5749538
Netherlands;NLD;12/01/2023 04:59;12/01/2025 06:00;97;70.33072087;327.5665706;230.3020633
Netherlands;NLD;12/01/2023 05:59;12/01/2025 07:00;101.75;74.84309013;322.2615804;339.4322615
Netherlands;NLD;12/01/2023 06:59;12/01/2025 08:00;114.76;80.88152592;310.2921961;434.0387427
Netherlands;NLD;12/01/2023 07:59;12/01/2025 09:00;120.07;86.25567392;289.4535312;442.2173474
Netherlands;NLD;12/01/2023 08:59;12/01/2025 10:00;117.77;90.02595593;271.0352682;428.4673176
Netherlands;NLD;12/01/2023 09:59;12/01/2025 11:00;105.61;91.07325649;254.9545164;395.8828431
Netherlands;NLD;12/01/2023 10:59;12/01/2025 12:00;102.99;91.3305932;249.7655728;373.6968961
Netherlands;NLD;12/01/2023 11:59;12/01/2025 13:00;99.61;90.10973998;244.5103168;359.2760537
Netherlands;NLD;12/01/2023 12:59;12/01/2025 14:00;103.23;88.9247942;246.118392;355.8094999
Netherlands;NLD;12/01/2023 13:59;12/01/2025 15:00;116.32;87.97923141;250.7602585;371.0507362
Netherlands;NLD;12/01/2023 14:59;12/01/2025 16:00;129.52;89.24197666;264.2879837;390.4039492
Netherlands;NLD;12/01/2023 15:59;12/01/2025 17:00;138.12;93.10202728;275.3621508;413.0256927
Netherlands;NLD;12/01/2023 16:59;12/01/2025 18:00;146.66;90.60047509;283.1538553;430.705716
Netherlands;NLD;12/01/2023 17:59;12/01/2025 19:00;142.79;87.0396532;283.5848857;406.9516795
Netherlands;NLD;12/01/2023 18:59;12/01/2025 20:00;133.11;83.5267079;275.7766032;376.3076168
Netherlands;NLD;12/01/2023 19:59;12/01/2025 21:00;126.85;79.16993758;248.8371995;330.3813079
Netherlands;NLD;12/01/2023 20:59;12/01/2025 22:00;120.45;75.60911568;191.8417104;266.7363592
Netherlands;NLD;12/01/2023 21:59;12/01/2025 23:00;114.9;71.77300336;150.9103949;212.1515179
Netherlands;NLD;12/01/2023 22:59;13/01/2025 00:00;112.39;69.5228033;132.177148;165.4981722
Netherlands;NLD;12/01/2023 23:59;13/01/2025 01:00;105.07;67.22472665;139.9025401;149.2909219
Netherlands;NLD;13/01/2023 00:59;13/01/2025 02:00;104.46;65.16603298;143.0855342;149.8659142
Netherlands;NLD;13/01/2023 01:59;13/01/2025 03:00;100.37;64.04691753;160.5920021;157.3270557
Netherlands;NLD;13/01/2023 02:59;13/01/2025 04:00;100;63.92722604;198.4066358;163.579217
Netherlands;NLD;13/01/2023 03:59;13/01/2025 05:00;109.97;64.59749839;265.4318722;182.7361984
Netherlands;NLD;13/01/2023 04:59;13/01/2025 06:00;138.67;66.32704046;319.0122738;232.0610098
Netherlands;NLD;13/01/2023 05:59;13/01/2025 07:00;177.83;69.18168255;313.9891112;328.0782594
Netherlands;NLD;13/01/2023 06:59;13/01/2025 08:00;218.8;73.91548107;305.9818915;422.2373548
Netherlands;NLD;13/01/2023 07:59;13/01/2025 09:00;171;77.31471945;282.5073096;466.3588085
Netherlands;NLD;13/01/2023 08:59;13/01/2025 10:00;139.97;80.78577273;263.1772513;465.4658985
Netherlands;NLD;13/01/2023 09:59;13/01/2025 11:00;115.58;83.58056907;249.61637;440.4912367
Netherlands;NLD;13/01/2023 10:59;13/01/2025 12:00;104.83;85.45374093;242.603836;424.1767729
Netherlands;NLD;13/01/2023 11:59;13/01/2025 13:00;103.11;85.20238879;239.6860913;413.8255536
Netherlands;NLD;13/01/2023 12:59;13/01/2025 14:00;105.55;84.49022441;241.9241341;398.0829469
Netherlands;NLD;13/01/2023 13:59;13/01/2025 15:00;135.34;83.54466162;245.9526111;400.521524
Netherlands;NLD;13/01/2023 14:59;13/01/2025 16:00;140.82;84.87323719;256.5128573;410.370589
Netherlands;NLD;13/01/2023 15:59;13/01/2025 17:00;149;90.42692243;268.2501483;436.188305
Netherlands;NLD;13/01/2023 16:59;13/01/2025 18:00;140.41;89.2778841;271.002112;463.1094112
Netherlands;NLD;13/01/2023 17:59;13/01/2025 19:00;119.6;86.82420851;272.2620472;441.3790379
Netherlands;NLD;13/01/2023 18:59;13/01/2025 20:00;105;83.74215259;265.4152941;413.8124389
Netherlands;NLD;13/01/2023 19:59;13/01/2025 21:00;118.27;79.65468812;239.5700447;370.665901
Netherlands;NLD;13/01/2023 20:59;13/01/2025 22:00;109;75.70486888;183.1547888;321.6058203
Netherlands;NLD;13/01/2023 21:59;13/01/2025 23:00;95.8;71.22242249;144.8593904;263.7659551
Netherlands;NLD;13/01/2023 22:59;14/01/2025 00:00;89.37;68.78071605;164.7531039;203.4760357
Netherlands;NLD;13/01/2023 23:59;14/01/2025 01:00;88.75;67.00928196;174.7828511;181.2789335
Netherlands;NLD;14/01/2023 00:59;14/01/2025 02:00;82.61;66.14750322;178.9273747;178.3579653
Netherlands;NLD;14/01/2023 01:59;14/01/2025 03:00;82.06;65.67472182;200.5286319;179.4218851
Netherlands;NLD;14/01/2023 02:59;14/01/2025 04:00;91.09;66.42877822;247.4943739;186.30077
Netherlands;NLD;14/01/2023 03:59;14/01/2025 05:00;100.55;69.94172352;331.0479705;193.369966
Netherlands;NLD;14/01/2023 04:59;14/01/2025 06:00;109.9;79.08016896;397.5095516;212.6770604
Netherlands;NLD;14/01/2023 05:59;14/01/2025 07:00;152.42;91.33657777;391.60775;268.6922512
Netherlands;NLD;14/01/2023 06:59;14/01/2025 08:00;181.31;99.27810829;380.6662076;345.1026842
Netherlands;NLD;14/01/2023 07:59;14/01/2025 09:00;151.12;100.1698099;351.3561364;414.627738
Netherlands;NLD;14/01/2023 08:59;14/01/2025 10:00;100.4;98.85918806;327.4671021;465.8749197
Netherlands;NLD;14/01/2023 09:59;14/01/2025 11:00;104.45;96.90821674;310.3253523;459.3081019
Netherlands;NLD;14/01/2023 10:59;14/01/2025 12:00;93.72;95.11882893;301.7544774;446.3503469
Netherlands;NLD;14/01/2023 11:59;14/01/2025 13:00;105;95.31033532;297.3612823;434.6084583
Netherlands;NLD;14/01/2023 12:59;14/01/2025 14:00;115.56;95.98060767;300.0800898;409.4808423
Netherlands;NLD;14/01/2023 13:59;14/01/2025 15:00;126.14;97.42289015;305.1198306;389.7239967
Netherlands;NLD;14/01/2023 14:59;14/01/2025 16:00;142.58;100.1279179;317.5865577;384.8243641
Netherlands;NLD;14/01/2023 15:59;14/01/2025 17:00;166.54;105.2088217;331.9929219;377.7501993
Netherlands;NLD;14/01/2023 16:59;14/01/2025 18:00;154.14;101.8215525;335.4743218;379.3626299
Netherlands;NLD;14/01/2023 17:59;14/01/2025 19:00;127.5;98.48814444;337.3144903;363.4644935
Netherlands;NLD;14/01/2023 18:59;14/01/2025 20:00;117;93.640639;328.8265058;333.1668455
Netherlands;NLD;14/01/2023 19:59;14/01/2025 21:00;111;88.24853727;297.0960328;305.1435109
Netherlands;NLD;14/01/2023 20:59;14/01/2025 22:00;108.43;82.43751532;227.351989;279.6127382
Netherlands;NLD;14/01/2023 21:59;14/01/2025 23:00;121.87;76.94367582;180.2204661;247.9608818
Netherlands;NLD;14/01/2023 22:59;15/01/2025 00:00;97.17;73.51451457;149.6007254;190.4139224
Netherlands;NLD;14/01/2023 23:59;15/01/2025 01:00;99.93;70.46836609;158.5197403;165.807398
Netherlands;NLD;15/01/2023 00:59;15/01/2025 02:00;100;69.5467416;162.2000773;160.1768794
Netherlands;NLD;15/01/2023 01:59;15/01/2025 03:00;106;69.18766712;181.8782755;162.2455417
Netherlands;NLD;15/01/2023 02:59;15/01/2025 04:00;105.35;69.64847937;224.6331814;168.76946
Netherlands;NLD;15/01/2023 03:59;15/01/2025 05:00;112.07;72.52705976;300.4282298;181.414756
Netherlands;NLD;15/01/2023 04:59;15/01/2025 06:00;134.68;80.80971102;360.755916;208.8300244
Netherlands;NLD;15/01/2023 05:59;15/01/2025 07:00;191.86;92.69507621;355.2685667;264.2988458
Netherlands;NLD;15/01/2023 06:59;15/01/2025 08:00;300.71;100.0261801;345.7361623;339.5840961
Netherlands;NLD;15/01/2023 07:59;15/01/2025 09:00;306.66;100.899928;319.1946329;415.5181286
Netherlands;NLD;15/01/2023 08:59;15/01/2025 10:00;300;100.1219333;297.477329;462.1717682
Netherlands;NLD;15/01/2023 09:59;15/01/2025 11:00;282.6;99.4396918;282.0265449;437.6321193
Netherlands;NLD;15/01/2023 10:59;15/01/2025 12:00;244.27;97.9076407;274.0524814;401.4194447
Netherlands;NLD;15/01/2023 11:59;15/01/2025 13:00;230.34;98.60185135;270.5213472;406.3034432
Netherlands;NLD;15/01/2023 12:59;15/01/2025 14:00;264.58;98.64972795;272.8754367;401.9411662
Netherlands;NLD;15/01/2023 13:59;15/01/2025 15:00;272.73;98.87714179;277.4178346;405.322327
Netherlands;NLD;15/01/2023 14:59;15/01/2025 16:00;298.92;100.4451003;289.0225008;414.9017484
Netherlands;NLD;15/01/2023 15:59;15/01/2025 17:00;350.48;104.6761946;302.1523517;431.0369584
Netherlands;NLD;15/01/2023 16:59;15/01/2025 18:00;309.56;100.2775322;305.2856115;455.5555706
Netherlands;NLD;15/01/2023 17:59;15/01/2025 19:00;262.42;96.48929651;306.8439524;447.0525679
Netherlands;NLD;15/01/2023 18:59;15/01/2025 20:00;179.45;92.25820226;299.1682946;429.1276889
Netherlands;NLD;15/01/2023 19:59;15/01/2025 21:00;150.94;86.53096436;270.0903168;402.9980177
Netherlands;NLD;15/01/2023 20:59;15/01/2025 22:00;140.85;80.74986528;206.8283079;364.1035621
Netherlands;NLD;15/01/2023 21:59;15/01/2025 23:00;123.9;75.4176093;163.7418401;298.9526545
Netherlands;NLD;15/01/2023 22:59;16/01/2025 00:00;126.06;71.89867942;158.470006;239.0822677
Netherlands;NLD;15/01/2023 23:59;16/01/2025 01:00;118.87;69.1697134;168.3837066;211.9923911
Netherlands;NLD;16/01/2023 00:59;16/01/2025 02:00;111.3;67.87704528;171.9811531;213.814994
Netherlands;NLD;16/01/2023 01:59;16/01/2025 03:00;104.4;67.1888192;191.1951647;218.5722397
Netherlands;NLD;16/01/2023 02:59;16/01/2025 04:00;103.12;68.05059795;236.3704724;236.0730512
Netherlands;NLD;16/01/2023 03:59;16/01/2025 05:00;114.9;70.78554854;317.1721053;263.1404073
Netherlands;NLD;16/01/2023 04:59;16/01/2025 06:00;129.9;79.42128971;390.2649243;323.0182403
Netherlands;NLD;16/01/2023 05:59;16/01/2025 07:00;169.61;91.40839267;384.4460131;443.1072621
Netherlands;NLD;16/01/2023 06:59;16/01/2025 08:00;199.73;99.57135244;373.0402841;542.6731972
Netherlands;NLD;16/01/2023 07:59;16/01/2025 09:00;175;101.6120924;344.6585861;562.9635632
Netherlands;NLD;16/01/2023 08:59;16/01/2025 10:00;151.9;101.1153727;322.4107832;565.3449784
Netherlands;NLD;16/01/2023 09:59;16/01/2025 11:00;140.64;101.7497376;305.7663763;551.2625026
Netherlands;NLD;16/01/2023 10:59;16/01/2025 12:00;130.56;100.7562982;296.068191;529.0577583
Netherlands;NLD;16/01/2023 11:59;16/01/2025 13:00;128.71;101.1034035;290.5311074;511.8844241
Netherlands;NLD;16/01/2023 12:59;16/01/2025 14:00;135.05;101.0256041;294.1119758;504.0755244
Netherlands;NLD;16/01/2023 13:59;16/01/2025 15:00;156.74;100.5228998;298.6875299;499.5869704
Netherlands;NLD;16/01/2023 14:59;16/01/2025 16:00;173.17;101.336802;309.9440561;511.7559358
Netherlands;NLD;16/01/2023 15:59;16/01/2025 17:00;187.35;104.9814079;322.8252356;541.6153518
Netherlands;NLD;16/01/2023 16:59;16/01/2025 18:00;184.32;100.337378;329.1912239;555.7507906
Netherlands;NLD;16/01/2023 17:59;16/01/2025 19:00;179.97;96.60898801;329.738301;538.5066759
Netherlands;NLD;16/01/2023 18:59;16/01/2025 20:00;159.6;92.04874215;321.150848;514.9755064
Netherlands;NLD;16/01/2023 19:59;16/01/2025 21:00;141.76;87.14139097;290.4150607;469.5440456
Netherlands;NLD;16/01/2023 20:59;16/01/2025 22:00;135.45;81.07303231;223.505871;412.3002515
Netherlands;NLD;16/01/2023 21:59;16/01/2025 23:00;123.9;75.82456037;177.0208938;334.917632
Netherlands;NLD;16/01/2023 22:59;17/01/2025 00:00;100;72.38342997;201.6559424;266.7851791
Netherlands;NLD;16/01/2023 23:59;17/01/2025 01:00;110;70.12126076;204.7726242;237.575259
Netherlands;NLD;17/01/2023 00:59;17/01/2025 02:00;106.35;68.62511711;213.5755924;242.7651661
Netherlands;NLD;17/01/2023 01:59;17/01/2025 03:00;105.9;68.21218146;229.7558127;252.4811799
Netherlands;NLD;17/01/2023 02:59;17/01/2025 04:00;106.06;68.94229956;268.3330387;270.673561
Netherlands;NLD;17/01/2023 03:59;17/01/2025 05:00;112;71.91663315;368.9620728;304.5828231
Netherlands;NLD;17/01/2023 04:59;17/01/2025 06:00;140.8;80.15140782;439.2531938;375.9583888
Netherlands;NLD;17/01/2023 05:59;17/01/2025 07:00;175.01;92.22827939;420.2712755;501.1900654
Netherlands;NLD;17/01/2023 06:59;17/01/2025 08:00;208.13;100.0680721;407.5227208;610.6622554
Netherlands;NLD;17/01/2023 07:59;17/01/2025 09:00;175.34;102.1985807;388.1926625;648.8665971
Netherlands;NLD;17/01/2023 08:59;17/01/2025 10:00;156.83;102.4020562;367.1384824;636.3107531
Netherlands;NLD;17/01/2023 09:59;17/01/2025 11:00;140.1;102.3661488;358.5510294;566.7090683
Netherlands;NLD;17/01/2023 10:59;17/01/2025 12:00;126.44;100.2595785;343.6141662;497.0998253
Netherlands;NLD;17/01/2023 11:59;17/01/2025 13:00;124.03;99.50552212;334.4299018;446.2314322
Netherlands;NLD;17/01/2023 12:59;17/01/2025 14:00;131.2;98.81131147;331.0977048;401.8967271
Netherlands;NLD;17/01/2023 13:59;17/01/2025 15:00;147.69;100.4091929;338.325754;400.2958436
Netherlands;NLD;17/01/2023 14:59;17/01/2025 16:00;165.02;102.3362259;355.6995971;448.7409158
Netherlands;NLD;17/01/2023 15:59;17/01/2025 17:00;177.75;106.4536132;372.0787546;550.2228388
Netherlands;NLD;17/01/2023 16:59;17/01/2025 18:00;179.92;102.9586217;375.5269982;620.2892371
Netherlands;NLD;17/01/2023 17:59;17/01/2025 19:00;174.22;99.7927817;370.918288;610.1051507
Netherlands;NLD;17/01/2023 18:59;17/01/2025 20:00;157.91;94.71187785;360.059636;592.8911845
Netherlands;NLD;17/01/2023 19:59;17/01/2025 21:00;145;89.25394581;331.6116257;554.9137129
Netherlands;NLD;17/01/2023 20:59;17/01/2025 22:00;139.97;83.06589565;265.3489817;495.7386607
Netherlands;NLD;17/01/2023 21:59;17/01/2025 23:00;126.89;77.83537744;217.1730389;406.8773438
Netherlands;NLD;17/01/2023 22:59;18/01/2025 00:00;125.34;74.17880235;226.1086319;329.8759064
Netherlands;NLD;17/01/2023 23:59;18/01/2025 01:00;121.06;72.02435549;233.0714316;298.8913356
Netherlands;NLD;18/01/2023 00:59;18/01/2025 02:00;121;70.34269002;232.259105;302.2403883
Netherlands;NLD;18/01/2023 01:59;18/01/2025 03:00;118.85;69.90581608;253.7443155;311.5981884
Netherlands;NLD;18/01/2023 02:59;18/01/2025 04:00;116.49;70.52222726;307.7723257;335.3823735
Netherlands;NLD;18/01/2023 03:59;18/01/2025 05:00;119.78;73.42474595;417.6850927;373.4814612
Netherlands;NLD;18/01/2023 04:59;18/01/2025 06:00;119.81;81.57573657;454.3889941;446.5556903
Netherlands;NLD;18/01/2023 05:59;18/01/2025 07:00;133.49;93.73040762;430.1683979;569.1764923
Netherlands;NLD;18/01/2023 06:59;18/01/2025 08:00;145.65;101.1991567;420.9675555;680.7371076
Netherlands;NLD;18/01/2023 07:59;18/01/2025 09:00;144.1;102.3541796;404.6049761;720.1788984
Netherlands;NLD;18/01/2023 08:59;18/01/2025 10:00;131.37;100.2416248;385.3743864;708.5147747
Netherlands;NLD;18/01/2023 09:59;18/01/2025 11:00;121.57;97.36902898;376.5548401;617.193508
Netherlands;NLD;18/01/2023 10:59;18/01/2025 12:00;118.87;95.09489063;364.2041596;524.7622728
Netherlands;NLD;18/01/2023 11:59;18/01/2025 13:00;115.01;96.19006778;360.0099017;474.1502965
Netherlands;NLD;18/01/2023 12:59;18/01/2025 14:00;119.03;97.22539919;367.5860909;457.0928398
Netherlands;NLD;18/01/2023 13:59;18/01/2025 15:00;130.56;98.2367923;375.0793897;475.4584421
Netherlands;NLD;18/01/2023 14:59;18/01/2025 16:00;145.5;99.66710564;386.2861816;541.4792914
Netherlands;NLD;18/01/2023 15:59;18/01/2025 17:00;161.91;104.2812127;405.980958;612.9982797
Netherlands;NLD;18/01/2023 16:59;18/01/2025 18:00;167.57;100.9537892;409.843654;641.7421847
Netherlands;NLD;18/01/2023 17:59;18/01/2025 19:00;167.85;97.42887473;405.284678;610.740874
Netherlands;NLD;18/01/2023 18:59;18/01/2025 20:00;156.12;92.80279855;396.5811783;580.3530042
Netherlands;NLD;18/01/2023 19:59;18/01/2025 21:00;143.42;87.37478938;363.2260521;531.8011522
Netherlands;NLD;18/01/2023 20:59;18/01/2025 22:00;136.4;81.9467802;290.9124035;465.81689
Netherlands;NLD;18/01/2023 21:59;18/01/2025 23:00;129.36;77.94309978;246.118392;377.7258453
Netherlands;NLD;18/01/2023 22:59;19/01/2025 00:00;129.75;74.8969513;249.3842766;298.8292469
Netherlands;NLD;18/01/2023 23:59;19/01/2025 01:00;124.26;71.8567874;257.5572773;265.3284461
Netherlands;NLD;19/01/2023 00:59;19/01/2025 02:00;123.1;69.58264905;264.1885151;265.7227569
Netherlands;NLD;19/01/2023 01:59;19/01/2025 03:00;121.24;68.70890115;286.6684113;276.0377811
Netherlands;NLD;19/01/2023 02:59;19/01/2025 04:00;120.18;68.24210433;328.8928182;298.2701267
Netherlands;NLD;19/01/2023 03:59;19/01/2025 05:00;120;69.34925064;441.6072832;325.6963263
Netherlands;NLD;19/01/2023 04:59;19/01/2025 06:00;121.58;72.35350709;522.558119;389.8269693
Netherlands;NLD;19/01/2023 05:59;19/01/2025 07:00;123.37;77.58402531;508.9640814;508.4973707
Netherlands;NLD;19/01/2023 06:59;19/01/2025 08:00;123.6;83.8797978;497.657821;618.9488574
Netherlands;NLD;19/01/2023 07:59;19/01/2025 09:00;125.21;87.87749364;478.8582617;648.1272713
Netherlands;NLD;19/01/2023 08:59;19/01/2025 10:00;125.27;87.96726226;457.8040816;637.2280031
Netherlands;NLD;19/01/2023 09:59;19/01/2025 11:00;121.56;86.04022924;437.7611653;569.8128734
Netherlands;NLD;19/01/2023 10:59;19/01/2025 12:00;112.25;83.77207546;423.1890201;480.259749
Netherlands;NLD;19/01/2023 11:59;19/01/2025 13:00;107.51;82.24600893;421.4317421;429.3715788
Netherlands;NLD;19/01/2023 12:59;19/01/2025 14:00;116.81;82.11434829;423.2221763;422.9239136
Netherlands;NLD;19/01/2023 13:59;19/01/2025 15:00;124.36;83.44292385;429.2234466;444.1970755
Netherlands;NLD;19/01/2023 14:59;19/01/2025 16:00;137.57;86.55490265;443.9447945;483.6961122
Netherlands;NLD;19/01/2023 15:59;19/01/2025 17:00;148.81;93.44913261;458.4506273;565.8647823
Netherlands;NLD;19/01/2023 16:59;19/01/2025 18:00;159.19;92.47963152;460.0089682;621.3158981
Netherlands;NLD;19/01/2023 17:59;19/01/2025 19:00;156.79;89.7027889;454.2563694;606.1333634
Netherlands;NLD;19/01/2023 18:59;19/01/2025 20:00;149.31;86.03424466;435.5065444;584.1065852
Netherlands;NLD;19/01/2023 19:59;19/01/2025 21:00;139.52;81.78519669;398.5042373;542.8127428
Netherlands;NLD;19/01/2023 20:59;19/01/2025 22:00;131.14;78.14059075;318.166791;484.0299999
Netherlands;NLD;19/01/2023 21:59;19/01/2025 23:00;122.99;74.5199231;263.9232656;400.6568567
Netherlands;NLD;19/01/2023 22:59;20/01/2025 00:00;122.27;71.9286023;260.8728962;321.4962413
Netherlands;NLD;19/01/2023 23:59;20/01/2025 01:00;119.45;69.38515808;272.0299538;283.2863149
Netherlands;NLD;20/01/2023 00:59;20/01/2025 02:00;116.56;67.6616006;278.5285669;283.7411889
Netherlands;NLD;20/01/2023 01:59;20/01/2025 03:00;114.41;66.75194525;299.8645746;293.6837928
Netherlands;NLD;20/01/2023 02:59;20/01/2025 04:00;115.45;66.59036174;343.6141662;311.5969427
Netherlands;NLD;20/01/2023 03:59;20/01/2025 05:00;125.82;67.32646442;460.6057796;344.1860781
Netherlands;NLD;20/01/2023 04:59;20/01/2025 06:00;157.7;69.05600648;545.2701086;417.3648755
Netherlands;NLD;20/01/2023 05:59;20/01/2025 07:00;260.24;72.15601613;535.4558766;536.7756804
Netherlands;NLD;20/01/2023 06:59;20/01/2025 08:00;404.11;76.26741889;521.8784171;651.9627462
Netherlands;NLD;20/01/2023 07:59;20/01/2025 09:00;291.18;79.06221524;501.8355008;691.6023642
Netherlands;NLD;20/01/2023 08:59;20/01/2025 10:00;236.29;79.19986045;477.8138417;699.6300021
Netherlands;NLD;20/01/2023 09:59;20/01/2025 11:00;187.69;78.18248277;456.6270369;685.6979472
Netherlands;NLD;20/01/2023 10:59;20/01/2025 12:00;176.13;77.6797785;443.149046;661.4412245
Netherlands;NLD;20/01/2023 11:59;20/01/2025 13:00;171.39;77.01549072;439.4521309;646.6694325
Netherlands;NLD;20/01/2023 12:59;20/01/2025 14:00;190.3;77.3266886;441.9554232;635.2552312
Netherlands;NLD;20/01/2023 13:59;20/01/2025 15:00;262.81;79.01433864;448.8850667;627.2309526
Netherlands;NLD;20/01/2023 14:59;20/01/2025 16:00;370.28;82.7247749;465.7781451;633.45039
Netherlands;NLD;20/01/2023 15:59;20/01/2025 17:00;523.47;90.63638254;475.2442371;652.2078398
Netherlands;NLD;20/01/2023 16:59;20/01/2025 18:00;473.28;91.48020756;473.8019429;651.9182931
Netherlands;NLD;20/01/2023 17:59;20/01/2025 19:00;295.57;89.3975756;468.0161879;615.7762172
Netherlands;NLD;20/01/2023 18:59;20/01/2025 20:00;220;86.51301063;455.2344769;582.4199028
Netherlands;NLD;20/01/2023 19:59;20/01/2025 21:00;170;82.71879033;413.5903034;542.9400554
Netherlands;NLD;20/01/2023 20:59;20/01/2025 22:00;152.74;78.65526416;330.2853782;502.2281756
Netherlands;NLD;20/01/2023 21:59;20/01/2025 23:00;137.74;73.91548107;274.4669337;427.2841192
Netherlands;NLD;20/01/2023 22:59;21/01/2025 00:00;113;71.4079443;274.2182623;355.6301201
Netherlands;NLD;20/01/2023 23:59;21/01/2025 01:00;106.76;69.8998315;285.3090076;322.2247758
Netherlands;NLD;21/01/2023 00:59;21/01/2025 02:00;103.8;68.99017616;292.5536349;317.6454962
Netherlands;NLD;21/01/2023 01:59;21/01/2025 03:00;109.68;69.16372882;314.7848597;324.5814311
Netherlands;NLD;21/01/2023 02:59;21/01/2025 04:00;113;70.12126076;360.0430579;337.4916677
